l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1
0.005276671251542199,0.003654021986781327,,,,0.006203799400813285,0.038194357415486775,0.04062059288487845,0.11726721468850552,0.26111841211223996,0.2207558449424606,0.0960713506105849,0.186616181357501,0.16163796760208712,0.03269576838662637,0.021361194317321107,0.04628636313563149,0.04658952386151975,0.012569564734479599,0.04371093545471999,0.013738569557880463,0.023334092509241466,0.0028737137486959845,0.01646260896568698,0.027137747747826492,0.003782624875198594,0.028294124868016496,0.017578011082502346,0.016815981252243224,0.025563336118595337,0.06570512390331257,0.04205333322662755,0.032745316383699645,0.026238962933360283,,0.020573978397480812,0.004446023944354215,,,,,0.04683239789636775,0.01912944718500162,,0.023548796613747473,0.013436173859125074,0.021040741370270157,0.021364370768928952,0.005979463352030838,0.04401339274486091,0.0026143320162615746,0.002040680035550317,0.0011685127715230286,0.00503612794969431,0.047722179865149324,0.013211088992727868,0.015216845554720443,0.015121171464161955,0.010151483101950711,0.050818917809658186,0.011652682077288107,0.01344609792299052,0.05478956163519992,0.009305326036571183,,0.021947796694006882,0.07965964800728277,,,,,0.03368447255542177,0.08339043373254164,
0.05560969974697041,0.010570032153150248,,,,0.008701782054625035,0.11073483308013825,0.008607207728868036,0.1116262612775287,0.020400152126389435,0.07196282800617845,0.049049668163236686,0.0687087896688115,0.021968106661526713,0.00829647799105255,0.003568190376362779,0.03178940451586132,0.06975362353470427,0.023335358203846655,0.028698473361413537,0.009360611204199756,0.028572779102720405,0.04491657768130033,0.015669441442522747,0.0030600212303644246,0.0419634825819982,0.0037506044210417954,0.007982011209801009,0.04949398369923704,0.039081092137356103,0.05526840700715412,0.02833327200269321,0.14463086604186307,0.18573165660770666,,0.11018162555122726,0.09637023815386785,,,,,0.17424005203315804,0.07110755467141389,,0.07622186250703111,0.048833887529199704,0.0051041031670767305,0.10226125077952146,0.00690521405822312,0.02076105525404205,0.009442254501436063,0.03645402665238957,0.049405593567968066,0.02901952667967553,0.009065790263218668,0.02544352848189629,0.01272277437874798,0.08790217458014146,0.027689821200970563,0.003900015824465292,0.033755987577294526,0.0341881935995098,0.26986436002721986,0.30763468485047735,,0.18296198312303077,0.16342538339483173,,,,,0.14588639253435418,0.23236273409313296,
0.04982975975519967,0.024026940193521296,,,,0.030905320500339024,0.12372785058105008,0.045707310641865694,0.17359454660117293,0.03853477032700417,0.05116511898512061,0.007767975151678982,0.028248374527929613,0.04685651342309642,0.006181876532859289,0.0038408698612239466,0.03991158550060646,0.014064036785878862,0.006788522450165245,0.016331818919152318,0.02519260206691896,0.059787573361762845,0.031354515093695974,0.029451691356317568,0.013646500015251844,0.00759829337689991,0.04665019335874338,0.00914911649781722,0.05481894692049366,0.04687172647642334,0.0182083888882433,0.06571005839566345,0.21073999207216348,0.2856286294638752,,0.18127327548718616,0.20159028119551575,,,,,0.027078621279777376,0.005176685881153767,,0.062243769073318043,0.0024376162867641433,0.03073434487563046,0.028468748446741396,0.05006215086410566,0.0010569989773232698,0.012979629594111248,0.004525059903112621,0.04570113756993336,0.018572136788875145,0.031421604357942744,0.028001623612422585,0.0038454393086563817,0.012279203340325012,0.027117592483062645,0.04299633368032543,0.021767656210043385,0.06265254348133353,0.28153280764662364,0.27977288944154066,,0.20834458769542968,0.16380144929822046,,,,,0.04306869316577555,0.10216273666976453,
0.04198433421655491,0.03144318621209928,,,,0.03291369645771579,0.12836259934884203,0.04620004964468973,0.1908126606721457,0.025890627694765727,0.06492499730973775,0.002682884111599324,0.034384368212205994,0.036098153145150094,0.016421402116062276,0.019838692400351077,0.02777772516043374,0.02934612546294972,0.011761929230538506,0.01153849357439841,0.026028747306873736,0.05548151484035609,0.03977562345701703,0.03175615131717413,0.015706780448214417,0.017321983598697344,0.03306193325515963,0.0006629946876210291,0.04886357651138705,0.042297512123857565,0.01766327874360457,0.05807206375880213,0.22213122942174865,0.2905288516069719,,0.19081865924375851,0.18995789343660582,,,,,0.06704231264814783,0.012245961496339802,,0.04916338892561837,0.00563928337347823,0.03378520961931721,0.03826806508396436,0.04730938051994546,0.00019200856640233985,0.005760817977658644,0.0018775058049196824,0.05469696248208255,0.016852769797321553,0.038224983145768394,0.033594596802096234,0.007353169511693432,0.0034611781401847758,0.02383392095317344,0.044114080816791516,0.02487130927038506,0.0664558788266474,0.31694912999022135,0.3100344614050622,,0.23802148113798477,0.20314797624859604,,,,,0.06057280716003879,0.12194379491858007,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04647530791153486,0.027450056368952567,,,,0.03287629221349286,0.12802967369078042,0.03719701046277426,0.17767680635374128,0.02843216094349546,0.0576127137553167,0.0010570825921517467,0.02982799304918291,0.0371358331179704,0.010512991130174858,0.016386655337140354,0.031992747129371404,0.02622409824276743,0.014132288047448368,0.014925162342671544,0.024760099905740983,0.054484281942288056,0.03653885193031905,0.03115036057125584,0.011235213817951551,0.0115030289746945,0.03567338442284576,0.004524428686433587,0.049280729669943214,0.0452008027791976,0.01732506404858099,0.06412403362523642,0.22185912379631859,0.28729954946979025,,0.19118468206524228,0.1980890765157549,,,,,0.05511888553587402,0.01269537217031575,,0.06089845505905635,0.007107799616182022,0.03475467791528952,0.03444669403051867,0.047088795385302654,0.003116456627357171,0.006505716193893652,0.001732523195928703,0.05437011536370472,0.02063732789516583,0.03446858283817949,0.03133578519920836,0.00758931707802079,0.003807601408936006,0.025548800158173342,0.04570372762192059,0.026691192245550437,0.06278775972007952,0.2954756327973985,0.2950086652531689,,0.21810070687601535,0.1814652984988516,,,,,0.051363256586312085,0.1157527385298571,
0.009521293875494805,0.004278369677122991,,,,0.0070388574080538025,0.026927568416157704,0.039161722930969346,0.1227851005098637,0.24496688721095103,0.22229147394726598,0.09707425535964147,0.18792739104253062,0.1578349556402666,0.02943392088865879,0.02127509734375678,0.0457426544837261,0.05235455032441796,0.016712873998936305,0.042801962249362856,0.02076248940538977,0.0306711006020545,0.0036426140089369325,0.023057434492392344,0.025048531118017085,0.007000646262083296,0.024228855390906547,0.01618032445530592,0.019369116011125707,0.017513402637481506,0.0710453429392705,0.03550173901430585,0.018065465323295796,0.01345373977736191,,0.009764390300620854,0.010313324895902974,,,,,0.0699516687653839,0.014329577153346078,,0.023357119881026234,0.014838777591852781,0.019012429862197172,0.01808400786834577,0.0006704410020675968,0.04354459776488713,0.00021720112851005753,0.0018040167337959382,0.001892425612278219,0.007817516727697546,0.04433247824756863,0.013292206052207099,0.017999187495603322,0.028798313032843654,0.012036505943338865,0.04594568531981987,0.003337371558790294,0.015286967822685639,0.015424405308083323,0.033494319399607744,,0.03922579113247719,0.0965808618233601,,,,,0.04332752032236312,0.10937190586001731,
