Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW Req (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width, Offchip BW Req (Elements/cycle),  L2 SRAM Size Req (Bytes), L1 SRAM Size Req (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
MobileNetV2,Bottleneck3_1_2,3072,84724,22614,42.9685,1.90009e+06,1.92046e+10,121669,5,5.39583,5,1,5,37116,54,1,1,451584,1296,1.60983e+11,3640464,3754.91,572.314,128.05,117213,3640464, 459822, 459822, 451584, 7.91712, 3640464, 1296, 1296, 1296, 2809, 3640464, 3640464, 419904, 404496, 1, 3, 4, 3, 3, 3, 3, 1765, 1765, 1765, 12, 7.90944
MobileNetV2,Bottleneck3_1_3,3072,11880,10199.1,1368.44,1.34172e+08,1.92046e+10,121137,81,65.3333,81,1,81,30528,6,1,1,112896,20736,1.59396e+12,16257024,3754.91,63.5904,105.322,117213,16257024, 533568, 533568, 112896, 30.4685, 16257024, 20736, 20736, 20736, 784, 16257024, 16257024, 112896, 338688, 1, 1, 4, 2, 2, 2, 2, 129, 129, 129, 2016, 24
MobileNetV2,Bottleneck3_2_1,3072,11880,29735.3,1368.44,4.60206e+07,1.92046e+10,121137,81,65.3333,81,1,81,30528,6,1,1,112896,20736,5.46725e+11,16257024,3754.91,63.5904,105.322,117213,16257024, 533568, 533568, 112896, 30.4685, 16257024, 20736, 20736, 20736, 784, 16257024, 16257024, 112896, 338688, 1, 1, 4, 2, 2, 2, 2, 129, 129, 129, 2016, 24
MobileNetV2,Bottleneck3_2_2,3072,7523,26924.1,116.456,4.32533e+06,1.92046e+10,121611,30,21,30,1,30,20286,54,1,1,112896,1296,3.25395e+10,876096,3754.91,572.314,69.9867,117213,876096, 157014, 157014, 112896, 5.57973, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 97344, 1, 2, 3, 2, 1, 1, 1, 235, 235, 235, 117, 4.5
MobileNetV2,Bottleneck3_2_3,3072,11880,5809.52,1368.44,2.35551e+08,1.92046e+10,121137,81,65.3333,81,1,81,30528,6,1,1,112896,20736,2.79834e+12,16257024,3754.91,63.5904,105.322,117213,16257024, 533568, 533568, 112896, 30.4685, 16257024, 20736, 20736, 20736, 784, 16257024, 16257024, 112896, 338688, 1, 1, 4, 2, 2, 2, 2, 129, 129, 129, 2016, 24
MobileNetV2,Bottleneck3_2_Residual,3072,1764,26775.2,64,2.39027e+06,1.92046e+10,121075,108,108.111,108,1,108,12552,6,1,1,112896,144,4.21644e+09,112896,3754.91,63.5904,43.3044,117213,112896, 108976, 108976, 112896, 1.03597, 112896, 144, 144, 144, 784, 112896, 112896, 112896, 112896, 1, 1, 2, 1, 1, 1, 1, 29, 29, 29, 112, 1.03567
MobileNetV2,Bottleneck3_3_1,3072,11880,4610.91,1368.44,2.96782e+08,1.92046e+10,121137,81,65.3333,81,1,81,30528,6,1,1,112896,20736,3.52577e+12,16257024,3754.91,63.5904,105.322,117213,16257024, 533568, 533568, 112896, 30.4685, 16257024, 20736, 20736, 20736, 784, 16257024, 16257024, 112896, 338688, 1, 1, 4, 2, 2, 2, 2, 129, 129, 129, 2016, 24
MobileNetV2,Bottleneck3_3_2,3072,7523,26924.1,116.456,4.32533e+06,1.92046e+10,121611,30,21,30,1,30,20286,54,1,1,112896,1296,3.25395e+10,876096,3754.91,572.314,69.9867,117213,876096, 157014, 157014, 112896, 5.57973, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 97344, 1, 2, 3, 2, 1, 1, 1, 235, 235, 235, 117, 4.5
MobileNetV2,Bottleneck3_3_3,3072,188275,5669.54,19.1883,3.38445e+06,1.92046e+10,121093,5,4.50893,5,1,5,17728,6,1,1,112896,4608,6.37207e+11,3612672,3754.91,63.5904,61.1616,117213,3612672, 846720, 846720, 112896, 4.26667, 3612672, 4608, 4608, 4608, 784, 3612672, 3612672, 25088, 25088, 1, 1, 3, 2, 1, 1, 1, 1681, 1681, 1681, 24, 4
MobileNetV2,Bottleneck4_1_1,3072,56811,7227.06,84.7881,1.1732e+07,1.92046e+10,121126,3,2.58333,3,1,3,27136,6,1,1,25088,6144,6.66508e+11,4816896,3754.91,63.5904,93.6192,117213,4816896, 119168, 119168, 25088, 40.4211, 4816896, 6144, 6144, 6144, 784, 4816896, 4816896, 150528, 150528, 1, 1, 3, 1, 2, 2, 2, 2367, 2367, 2367, 80, 32
MobileNetV2,Bottleneck4_1_2,3072,7412,9377.02,75.769,8.08029e+06,1.92046e+10,121594,32,30.359,32,1,32,15488,54,1,1,150528,1728,5.98911e+10,561600,3754.91,572.314,53.4336,117213,561600, 209856, 209856, 150528, 2.67612, 561600, 15552, 15552, 1728, 36.1111, 561600, 561600, 129792, 62400, 1, 2, 2, 2, 1, 1, 1, 190, 190, 190, 42.6667, 2.41935
MobileNetV2,Bottleneck4_1_3,3072,28234,2559.29,255.909,9.99921e+07,1.92046e+10,121377,7,7.66667,7,1,7,100096,6,1,1,37632,36864,2.82318e+12,7225344,3754.91,63.5904,345.331,117213,7225344, 37632, 37632, 37632, 192, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 225792, 1, 4, 4, 4, 12, 12, 12, 4705, 4705, 4705, 352, 96.9897
MobileNetV2,Bottleneck4_2_1,3072,28234,12800.5,255.909,1.99922e+07,1.92046e+10,121377,7,7.66667,7,1,7,100096,6,1,1,37632,36864,5.64459e+11,7225344,3754.91,63.5904,345.331,117213,7225344, 37632, 37632, 37632, 192, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 225792, 1, 4, 4, 4, 12, 12, 12, 4705, 4705, 4705, 352, 96.9897
MobileNetV2,Bottleneck4_2_2,3072,10377,11651.6,23.9792,2.05802e+06,1.92046e+10,121772,3,3,3,1,3,67008,54,1,1,37632,1728,2.13561e+10,248832,3754.91,572.314,231.178,117213,248832, 37632, 37632, 37632, 6.61224, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 7, 7, 7, 5, 5, 5, 5185, 5185, 5185, 24, 6.32195
MobileNetV2,Bottleneck4_2_3,3072,28234,2003.99,255.909,1.277e+08,1.92046e+10,121377,7,7.66667,7,1,7,100096,6,1,1,37632,36864,3.60548e+12,7225344,3754.91,63.5904,345.331,117213,7225344, 37632, 37632, 37632, 192, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 225792, 1, 4, 4, 4, 12, 12, 12, 4705, 4705, 4705, 352, 96.9897
MobileNetV2,Bottleneck4_2_Residual,3072,925,11663.3,40.6832,3.48813e+06,1.92046e+10,121045,43,42.6905,43,1,43,3712,6,1,1,37632,192,3.22652e+09,37632,3754.91,63.5904,12.8064,117213,37632, 31808, 31808, 37632, 1.1831, 37632, 1856, 1856, 192, 20.2759, 37632, 37632, 37632, 37632, 1, 1, 1, 1, 1, 1, 1, 22, 22, 22, 42.6667, 0.933333
MobileNetV2,Bottleneck4_3_1,3072,28234,1675.36,255.909,1.52749e+08,1.92046e+10,121377,7,7.66667,7,1,7,100096,6,1,1,37632,36864,4.31271e+12,7225344,3754.91,63.5904,345.331,117213,7225344, 37632, 37632, 37632, 192, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 225792, 1, 4, 4, 4, 12, 12, 12, 4705, 4705, 4705, 352, 96.9897
MobileNetV2,Bottleneck4_3_2,3072,10377,11651.6,23.9792,2.05802e+06,1.92046e+10,121772,3,3,3,1,3,67008,54,1,1,37632,1728,2.13561e+10,248832,3754.91,572.314,231.178,117213,248832, 37632, 37632, 37632, 6.61224, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 7, 7, 7, 5, 5, 5, 5185, 5185, 5185, 24, 6.32195
MobileNetV2,Bottleneck4_3_3,3072,28234,2003.99,255.909,1.277e+08,1.92046e+10,121377,7,7.66667,7,1,7,100096,6,1,1,37632,36864,3.60548e+12,7225344,3754.91,63.5904,345.331,117213,7225344, 37632, 37632, 37632, 192, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 225792, 1, 4, 4, 4, 12, 12, 12, 4705, 4705, 4705, 352, 96.9897
MobileNetV2,Bottleneck4_3_Residual,3072,925,11663.3,40.6832,3.48813e+06,1.92046e+10,121045,43,42.6905,43,1,43,3712,6,1,1,37632,192,3.22652e+09,37632,3754.91,63.5904,12.8064,117213,37632, 31808, 31808, 37632, 1.1831, 37632, 1856, 1856, 192, 20.2759, 37632, 37632, 37632, 37632, 1, 1, 1, 1, 1, 1, 1, 22, 22, 22, 42.6667, 0.933333
MobileNetV2,Bottleneck4_4_1,3072,28234,1675.36,255.909,1.52749e+08,1.92046e+10,121377,7,7.66667,7,1,7,100096,6,1,1,37632,36864,4.31271e+12,7225344,3754.91,63.5904,345.331,117213,7225344, 37632, 37632, 37632, 192, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 225792, 1, 4, 4, 4, 12, 12, 12, 4705, 4705, 4705, 352, 96.9897
MobileNetV2,Bottleneck4_4_2,3072,10377,11651.6,23.9792,2.05802e+06,1.92046e+10,121772,3,3,3,1,3,67008,54,1,1,37632,1728,2.13561e+10,248832,3754.91,572.314,231.178,117213,248832, 37632, 37632, 37632, 6.61224, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 7, 7, 7, 5, 5, 5, 5185, 5185, 5185, 24, 6.32195
MobileNetV2,Bottleneck4_4_3,3072,87529,2044.53,27.516,1.34583e+07,1.92046e+10,121049,4,3.3631,4,1,4,5056,6,1,1,37632,12288,1.17799e+12,2408448,3754.91,63.5904,17.4432,117213,2408448, 284416, 284416, 37632, 8.46805, 2408448, 12288, 12288, 12288, 196, 2408448, 2408448, 12544, 37632, 1, 1, 1, 1, 1, 1, 1, 521, 521, 521, 28, 8
MobileNetV2,Bottleneck5_1_1,3072,5415,4875.92,889.547,1.82437e+08,1.92046e+10,121184,31,27.3333,31,1,31,44032,6,1,1,12544,24576,9.87895e+11,4816896,3754.91,63.5904,151.91,117213,4816896, 30464, 30464, 12544, 158.118, 4816896, 24576, 24576, 24576, 196, 4816896, 4816896, 75264, 150528, 1, 1, 3, 1, 4, 5, 4, 451, 451, 451, 896, 128
MobileNetV2,Bottleneck5_1_2,3072,20751,8376.84,23.9827,2.86297e+06,1.92046e+10,121914,5,3.66667,5,1,5,108288,54,1,1,75264,3456,5.94095e+10,497664,3754.91,572.314,373.594,117213,497664, 75264, 75264, 75264, 6.61224, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 7, 12, 8, 6, 6, 6, 6913, 6913, 6913, 24, 7.71429
MobileNetV2,Bottleneck5_1_3,3072,226019,3672.68,127.871,3.48169e+07,1.92046e+10,121348,2,1.11111,2,1,2,91648,6,1,1,75264,147456,7.86929e+12,28901376,3754.91,63.5904,316.186,117213,28901376, 75264, 75264, 75264, 384, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 225792, 1, 3, 11, 4, 4, 4, 4, 12556, 12556, 12556, 128, 196
MobileNetV2,Bottleneck5_2_1,3072,226019,47629.1,127.871,2.68473e+06,1.92046e+10,121348,2,1.11111,2,1,2,91648,6,1,1,75264,147456,6.06801e+11,28901376,3754.91,63.5904,316.186,117213,28901376, 75264, 75264, 75264, 384, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 225792, 1, 3, 11, 4, 4, 4, 4, 12556, 12556, 12556, 128, 196
MobileNetV2,Bottleneck5_2_2,3072,20751,45666.6,23.9827,525168,1.92046e+10,121914,5,3.66667,5,1,5,108288,54,1,1,75264,3456,1.08978e+10,497664,3754.91,572.314,373.594,117213,497664, 75264, 75264, 75264, 6.61224, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 7, 12, 8, 6, 6, 6, 6913, 6913, 6913, 24, 7.71429
MobileNetV2,Bottleneck5_2_3,3072,37892,3045.63,190.683,6.26085e+07,1.92046e+10,121129,9,8.75,9,1,9,28128,6,1,1,75264,36864,2.37236e+12,7225344,3754.91,63.5904,97.0416,117213,7225344, 272832, 272832, 75264, 26.4828, 7225344, 64512, 64512, 36864, 112, 7225344, 7225344, 18816, 75264, 1, 1, 4, 3, 1, 1, 1, 1184, 1184, 1184, 192, 19.2787
MobileNetV2,Bottleneck6_1_1,3072,9254,13605.5,1171.17,8.60807e+07,1.92046e+10,121140,36,36.5556,36,1,36,31232,6,1,1,18816,55296,7.9659e+11,10838016,3754.91,63.5904,107.75,117213,10838016, 18816, 18816, 18816, 576, 10838016, 107520, 107520, 55296, 100.8, 10838016, 10838016, 112896, 338688, 1, 1, 2, 1, 3, 3, 3, 257, 257, 257, 1344, 98
MobileNetV2,Bottleneck6_1_2,3072,3240,18035.2,86.4,4.79062e+06,1.92046e+10,121635,79,50.6667,79,1,79,27264,54,1,1,112896,5184,1.55216e+10,279936,3754.91,572.314,94.0608,117213,279936, 127296, 127296, 112896, 2.1991, 279936, 5184, 5184, 5184, 54, 279936, 279936, 82944, 38016, 1, 3, 4, 3, 1, 1, 1, 145, 145, 145, 96, 2.38235
MobileNetV2,Bottleneck6_1_3,3072,37059,6547.74,438.68,6.69971e+07,1.92046e+10,121185,18,18.25,18,1,18,44400,6,1,1,28224,331776,2.48284e+12,16257024,3754.91,63.5904,153.18,117213,16257024, 47544, 47544, 28224, 341.936, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 677376, 1, 3, 3, 3, 5, 5, 5, 772, 772, 772, 448, 42.7636
MobileNetV2,Bottleneck6_2_1,3072,37059,31337.3,438.68,1.39986e+07,1.92046e+10,121185,18,18.25,18,1,18,44400,6,1,1,28224,331776,5.18775e+11,16257024,3754.91,63.5904,153.18,117213,16257024, 47544, 47544, 28224, 341.936, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 677376, 1, 3, 3, 3, 5, 5, 5, 772, 772, 772, 448, 42.7636
MobileNetV2,Bottleneck6_2_2,3072,5425,25621.1,23.8894,932413,1.92046e+10,121554,6,6.125,6,1,6,3984,54,1,1,28224,5184,5.05834e+09,129600,3754.91,572.314,13.7448,117213,129600, 28224, 28224, 28224, 4.59184, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 1, 1, 1, 1, 1, 1, 226, 226, 226, 24, 3.87931
MobileNetV2,Bottleneck6_2_3,3072,37059,6277.1,438.68,6.98857e+07,1.92046e+10,121185,18,18.25,18,1,18,44400,6,1,1,28224,331776,2.58989e+12,16257024,3754.91,63.5904,153.18,117213,16257024, 47544, 47544, 28224, 341.936, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 677376, 1, 3, 3, 3, 5, 5, 5, 772, 772, 772, 448, 42.7636
MobileNetV2,Bottleneck6_2_Residual,3072,450,25640.8,62.72,2.4461e+06,1.92046e+10,121098,165,165.333,165,1,165,19008,6,1,1,28224,576,1.10075e+09,28224,3754.91,63.5904,65.5776,117213,28224, 28224, 28224, 28224, 1, 28224, 576, 576, 576, 49, 28224, 28224, 28224, 28224, 1, 2, 2, 2, 2, 2, 2, 29, 29, 29, 168, 0.98
MobileNetV2,Bottleneck6_3_1,3072,37059,6118.64,438.68,7.16956e+07,1.92046e+10,121185,18,18.25,18,1,18,44400,6,1,1,28224,331776,2.65697e+12,16257024,3754.91,63.5904,153.18,117213,16257024, 47544, 47544, 28224, 341.936, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 677376, 1, 3, 3, 3, 5, 5, 5, 772, 772, 772, 448, 42.7636
MobileNetV2,Bottleneck6_3_2,3072,5425,25621.1,23.8894,932413,1.92046e+10,121554,6,6.125,6,1,6,3984,54,1,1,28224,5184,5.05834e+09,129600,3754.91,572.314,13.7448,117213,129600, 28224, 28224, 28224, 4.59184, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 1, 1, 1, 1, 1, 1, 226, 226, 226, 24, 3.87931
MobileNetV2,Bottleneck6_3_3,3072,15349,1445.12,294.211,2.03589e+08,1.92046e+10,121225,7,7.66667,7,1,7,55808,6,1,1,28224,92160,3.12488e+12,4515840,3754.91,63.5904,192.538,117213,4515840, 28224, 28224, 28224, 160, 4515840, 92160, 92160, 92160, 49, 4515840, 4515840, 7840, 47040, 1, 7, 7, 7, 3, 3, 3, 2557, 2557, 2557, 336, 37.512
MobileNetV2,Bottleneck7_1_1,3072,37921,12430.6,198.476,1.59667e+07,1.92046e+10,121098,24,24.7917,24,1,24,19024,6,1,1,7840,153600,6.05475e+11,7526400,3754.91,63.5904,65.6328,117213,7526400, 6776, 6776, 7840, 1110.74, 7526400, 153600, 153600, 153600, 49, 7526400, 7526400, 47040, 940800, 1, 1, 1, 1, 3, 3, 3, 316, 316, 316, 224, 49
MobileNetV2,Bottleneck7_1_2,3072,9469,12602.9,22.8113,1.81001e+06,1.92046e+10,121618,15,13.8667,15,1,15,22400,54,1,1,47040,8640,1.71389e+10,216000,3754.91,572.314,77.28,117213,216000, 100800, 100800, 47040, 2.14286, 216000, 31680, 31680, 8640, 6.81818, 216000, 216000, 24000, 24000, 1, 3, 4, 3, 1, 1, 1, 631, 631, 631, 22.8571, 1.5
MobileNetV2,Bottleneck7_1_3,3072,101574,7536.22,148.195,1.96644e+07,1.92046e+10,121408,22,12.4286,22,1,22,109120,6,1,1,47040,307200,1.99739e+12,15052800,3754.91,63.5904,376.464,117213,15052800, 40640, 40640, 47040, 370.394, 15052800, 1228800, 1228800, 307200, 12.25, 15052800, 15052800, 15680, 47040, 1, 1, 18, 10, 1, 1, 1, 2418, 2418, 2418, 224, 7
MobileNetV2,CONV2D_2,3072,200729,29544.5,99.9875,3.38431e+06,1.92046e+10,121439,2,2.375,2,1,2,117840,6,1,1,15680,409600,6.79329e+11,20070400,3754.91,63.5904,406.548,117213,20070400, 15680, 15680, 15680, 1280, 20070400, 409600, 409600, 409600, 49, 20070400, 20070400, 62720, 501760, 1, 9, 9, 9, 10, 10, 10, 12545, 12545, 12545, 200, 49
MobileNetV2,CONV2D_3,3072,981960,568728,63.8723,112307,1.9205e+10,134929,99,99.25,99,1,99,3143272,294,1,1,62720,62720000,1.10281e+11,62720000,3754.91,3115.93,10844.3,117213,62720000, 62720, 62720, 62720, 1000, 62720000, 62720000, 62720000, 62720000, 1, 62720000, 62720000, 1000, 20000, 1, 500, 501, 500, 1, 1, 1, 15810, 15810, 15810, 109.375, 1
