Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW Req (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width, Offchip BW Req (Elements/cycle),  L2 SRAM Size Req (Bytes), L1 SRAM Size Req (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
MobileNetV2,Bottleneck2_2_3,60480,115420,8072.62,62.6005,7.75467e+06,2.14729e+12,3.90274e+06,5,4.71429,5,1,5,26496,6,1,1,301056,2304,8.95044e+11,7225344,73924.7,1251.94,91.4112,3.82747e+06,7225344, 548352, 548352, 301056, 13.1765, 7225344, 5760, 5760, 2304, 1254.4, 7225344, 7225344, 75264, 75264, 1, 1, 4, 3, 1, 1, 1, 2061, 2061, 2061, 63, 12
MobileNetV2,Bottleneck3_1_1,60480,130403,14226.3,83.1117,5.84211e+06,2.14729e+12,3.90279e+06,3,3.375,3,1,3,41088,6,1,1,75264,3456,7.61828e+11,10838016,73924.7,1251.94,141.754,3.82747e+06,10838016, 131712, 131712, 75264, 82.2857, 10838016, 2592, 2592, 3456, 4181.33, 10838016, 10838016, 451584, 451584, 1, 1, 3, 1, 5, 5, 5, 4075, 4075, 4075, 84, 72
MobileNetV2,Bottleneck3_1_2,60480,12302,22046.1,273.591,1.24099e+07,2.14729e+12,3.91319e+06,58,39,58,1,43,152784,54,1,1,451584,1296,1.52667e+11,3365712,73924.7,11267.4,527.105,3.82747e+06,3365712, 459096, 459096, 451584, 7.33117, 3365712, 1296, 1296, 1296, 2597, 3365712, 3365712, 419904, 311640, 1, 12, 16, 12, 4, 10, 8, 649, 1081, 1009, 84, 8.20519
MobileNetV2,Bottleneck3_1_3,60480,2714408,7722.12,5.98916,775585,2.14729e+12,3.90273e+06,0,0.0918367,0,1,0,24192,6,1,1,112896,20736,2.10525e+12,16257024,73924.7,1251.94,83.4624,3.82747e+06,16257024, 217728, 217728, 112896, 74.6667, 16257024, 82944, 82944, 20736, 196, 16257024, 16257024, 112896, 112896, 1, 1, 4, 1, 1, 1, 1, 13849, 13849, 13849, 6, 72
MobileNetV2,Bottleneck3_2_1,60480,2714408,27585.2,5.98916,217115,2.14729e+12,3.90273e+06,0,0.0918367,0,1,0,24192,6,1,1,112896,20736,5.89338e+11,16257024,73924.7,1251.94,83.4624,3.82747e+06,16257024, 217728, 217728, 112896, 74.6667, 16257024, 82944, 82944, 20736, 196, 16257024, 16257024, 112896, 112896, 1, 1, 4, 1, 1, 1, 1, 13849, 13849, 13849, 6, 72
MobileNetV2,Bottleneck3_2_2,60480,8455,26533.1,103.619,3.90526e+06,2.14729e+12,3.91277e+06,41,13.5,41,1,41,32400,54,1,1,112896,1296,3.3019e+10,876096,73924.7,11267.4,111.78,3.82747e+06,876096, 112896, 112896, 112896, 7.7602, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 73008, 1, 2, 5, 2, 1, 1, 1, 325, 325, 325, 104, 8.35714
MobileNetV2,Bottleneck3_2_3,60480,2714408,3740.4,5.98916,1.60121e+06,2.14729e+12,3.90273e+06,0,0.0918367,0,1,0,24192,6,1,1,112896,20736,4.34634e+12,16257024,73924.7,1251.94,83.4624,3.82747e+06,16257024, 217728, 217728, 112896, 74.6667, 16257024, 82944, 82944, 20736, 196, 16257024, 16257024, 112896, 112896, 1, 1, 4, 1, 1, 1, 1, 13849, 13849, 13849, 6, 72
MobileNetV2,Bottleneck3_2_Residual,60480,1772,26623.5,63.7111,2.39304e+06,2.14729e+12,3.90302e+06,333,311.5,333,1,333,108480,6,1,1,112896,144,4.24047e+09,112896,73924.7,1251.94,374.256,3.82747e+06,112896, 105840, 105840, 112896, 1.06667, 112896, 144, 144, 144, 784, 112896, 112896, 112896, 103488, 1, 9, 10, 9, 9, 9, 9, 85, 85, 85, 336, 1.09091
MobileNetV2,Bottleneck3_3_1,60480,2714408,2557.62,5.98916,2.34169e+06,2.14729e+12,3.90273e+06,0,0.0918367,0,1,0,24192,6,1,1,112896,20736,6.3563e+12,16257024,73924.7,1251.94,83.4624,3.82747e+06,16257024, 217728, 217728, 112896, 74.6667, 16257024, 82944, 82944, 20736, 196, 16257024, 16257024, 112896, 112896, 1, 1, 4, 1, 1, 1, 1, 13849, 13849, 13849, 6, 72
MobileNetV2,Bottleneck3_3_2,60480,8455,26533.1,103.619,3.90526e+06,2.14729e+12,3.91277e+06,41,13.5,41,1,41,32400,54,1,1,112896,1296,3.3019e+10,876096,73924.7,11267.4,111.78,3.82747e+06,876096, 112896, 112896, 112896, 7.7602, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 73008, 1, 2, 5, 2, 1, 1, 1, 325, 325, 325, 104, 8.35714
MobileNetV2,Bottleneck3_3_3,60480,138371,5682.7,26.1086,4.5944e+06,2.14729e+12,3.9027e+06,7,6.17969,7,1,7,15656,6,1,1,112896,4608,6.35732e+11,3612672,73924.7,1251.94,54.0132,3.82747e+06,3612672, 853776, 853776, 112896, 4.2314, 3612672, 4608, 4608, 4608, 784, 3612672, 3612672, 25088, 25088, 1, 1, 3, 2, 1, 1, 1, 1081, 1081, 1081, 28, 4
MobileNetV2,Bottleneck4_1_1,60480,29154,6921.09,165.222,2.38723e+07,2.14729e+12,3.90271e+06,5,5.0625,5,1,5,18688,6,1,1,25088,6144,6.95974e+11,4816896,73924.7,1251.94,64.4736,3.82747e+06,4816896, 47432, 47432, 25088, 101.554, 4816896, 5760, 5760, 6144, 836.267, 4816896, 4816896, 150528, 150528, 1, 1, 2, 1, 2, 2, 2, 911, 911, 911, 192, 96
MobileNetV2,Bottleneck4_1_2,60480,292203,9128.91,0.999415,109478,2.14729e+12,3.91269e+06,1,0.674556,1,1,1,7296,54,1,1,150528,1728,3.19898e+10,292032,73924.7,11267.4,25.1712,3.82747e+06,292032, 202176, 202176, 150528, 1.44444, 292032, 1728, 1728, 1728, 169, 292032, 292032, 129792, 32448, 1, 1, 2, 1, 1, 1, 1, 1729, 1729, 1729, 1, 1.5
MobileNetV2,Bottleneck4_1_3,60480,185473,3683.67,38.9563,1.05754e+07,2.14729e+12,3.90266e+06,16,2.95933,16,1,16,3136,6,1,1,37632,36864,1.96145e+12,7225344,73924.7,1251.94,10.8192,3.82747e+06,7225344, 37632, 37632, 37632, 192, 7225344, 511728, 511728, 36864, 14.1195, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 92, 92, 92, 64, 14
MobileNetV2,Bottleneck4_2_1,60480,185473,14533.3,38.9563,2.68049e+06,2.14729e+12,3.90266e+06,16,2.95933,16,1,16,3136,6,1,1,37632,36864,4.97158e+11,7225344,73924.7,1251.94,10.8192,3.82747e+06,7225344, 37632, 37632, 37632, 192, 7225344, 511728, 511728, 36864, 14.1195, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 92, 92, 92, 64, 14
MobileNetV2,Bottleneck4_2_2,60480,5194,11776.7,47.9076,4.068e+06,2.14729e+12,3.91277e+06,14,6.16667,14,1,14,31872,54,1,1,37632,1728,2.11292e+10,248832,73924.7,11267.4,109.958,3.82747e+06,248832, 30912, 30912, 37632, 8.04969, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 20736, 1, 2, 4, 2, 2, 2, 2, 865, 865, 865, 48, 10.2857
MobileNetV2,Bottleneck4_2_3,60480,185473,3550.73,38.9563,1.09714e+07,2.14729e+12,3.90266e+06,16,2.95933,16,1,16,3136,6,1,1,37632,36864,2.03489e+12,7225344,73924.7,1251.94,10.8192,3.82747e+06,7225344, 37632, 37632, 37632, 192, 7225344, 511728, 511728, 36864, 14.1195, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 92, 92, 92, 64, 14
MobileNetV2,Bottleneck4_2_Residual,60480,600,11858.3,62.72,5.2891e+06,2.14729e+12,3.90277e+06,223,217.5,223,1,223,37428,6,1,1,37632,192,3.17346e+09,37632,73924.7,1251.94,129.127,3.82747e+06,37632, 37338, 37338, 37632, 1.00787, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 36456, 1, 3, 4, 3, 3, 3, 3, 43, 43, 43, 224, 1
MobileNetV2,Bottleneck4_3_1,60480,185473,3226.19,38.9563,1.2075e+07,2.14729e+12,3.90266e+06,16,2.95933,16,1,16,3136,6,1,1,37632,36864,2.23959e+12,7225344,73924.7,1251.94,10.8192,3.82747e+06,7225344, 37632, 37632, 37632, 192, 7225344, 511728, 511728, 36864, 14.1195, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 92, 92, 92, 64, 14
MobileNetV2,Bottleneck4_3_2,60480,5194,11776.7,47.9076,4.068e+06,2.14729e+12,3.91277e+06,14,6.16667,14,1,14,31872,54,1,1,37632,1728,2.11292e+10,248832,73924.7,11267.4,109.958,3.82747e+06,248832, 30912, 30912, 37632, 8.04969, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 20736, 1, 2, 4, 2, 2, 2, 2, 865, 865, 865, 48, 10.2857
MobileNetV2,Bottleneck4_3_3,60480,185473,3550.73,38.9563,1.09714e+07,2.14729e+12,3.90266e+06,16,2.95933,16,1,16,3136,6,1,1,37632,36864,2.03489e+12,7225344,73924.7,1251.94,10.8192,3.82747e+06,7225344, 37632, 37632, 37632, 192, 7225344, 511728, 511728, 36864, 14.1195, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 92, 92, 92, 64, 14
MobileNetV2,Bottleneck4_3_Residual,60480,600,11858.3,62.72,5.2891e+06,2.14729e+12,3.90277e+06,223,217.5,223,1,223,37428,6,1,1,37632,192,3.17346e+09,37632,73924.7,1251.94,129.127,3.82747e+06,37632, 37338, 37338, 37632, 1.00787, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 36456, 1, 3, 4, 3, 3, 3, 3, 43, 43, 43, 224, 1
