Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW Req (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width, Offchip BW Req (Elements/cycle),  L2 SRAM Size Req (Bytes), L1 SRAM Size Req (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
MobileNetV2,Bottleneck2_2_3,3072,173604,9997.52,41.6197,4.163e+06,1.92046e+10,121271,4,4.5625,4,1,4,69280,6,1,1,301056,2304,7.22713e+11,7225344,3754.91,63.5904,239.016,117213,7225344, 301056, 301056, 301056, 24, 7225344, 1584, 1584, 2304, 4561.45, 7225344, 7225344, 75264, 802816, 1, 3, 4, 3, 8, 8, 8, 5425, 5425, 5425, 42, 24
MobileNetV2,Bottleneck3_1_1,3072,57809,13569.1,187.48,1.38167e+07,1.92046e+10,121278,6,6.42857,6,1,6,71424,6,1,1,75264,3456,7.98729e+11,10838016,3754.91,63.5904,246.413,117213,10838016, 75264, 75264, 75264, 144, 10838016, 3456, 3456, 3456, 3136, 10838016, 10838016, 451584, 376320, 1, 2, 3, 2, 9, 9, 9, 4129, 4129, 4129, 192, 144
MobileNetV2,Bottleneck3_1_2,3072,15151,22431.9,222.145,9.90306e+06,1.92046e+10,121806,33,30.4583,33,1,33,77016,54,1,1,451584,1296,1.50041e+11,3365712,3754.91,572.314,265.705,117213,3365712, 461388, 461388, 451584, 7.29475, 3365712, 1296, 1296, 1296, 2597, 3365712, 3365712, 419904, 404496, 1, 6, 7, 6, 6, 6, 6, 631, 631, 631, 72, 7.3125
MobileNetV2,Bottleneck3_1_3,3072,24509,8196.37,663.308,8.09271e+07,1.92046e+10,121218,13,13.5833,13,1,13,53952,6,1,1,112896,20736,1.98344e+12,16257024,3754.91,63.5904,186.134,117213,16257024, 112896, 112896, 112896, 144, 16257024, 72576, 72576, 20736, 224, 16257024, 16257024, 112896, 338688, 1, 2, 5, 3, 5, 5, 5, 1021, 1021, 1021, 768, 196
MobileNetV2,Bottleneck3_2_1,3072,24509,28014.1,663.308,2.36777e+07,1.92046e+10,121218,13,13.5833,13,1,13,53952,6,1,1,112896,20736,5.80316e+11,16257024,3754.91,63.5904,186.134,117213,16257024, 112896, 112896, 112896, 144, 16257024, 72576, 72576, 20736, 224, 16257024, 16257024, 112896, 338688, 1, 2, 5, 3, 5, 5, 5, 1021, 1021, 1021, 768, 196
MobileNetV2,Bottleneck3_2_2,3072,14196,27455.6,61.7143,2.24778e+06,1.92046e+10,121808,1249,433.731,1249,1,1249,77472,54,1,1,112896,1296,3.19095e+10,876096,3754.91,572.314,267.278,117213,876096, 314496, 314496, 112896, 2.78571, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 97344, 1, 4, 12, 4, 2, 2, 2, 28, 28, 28, 1248, 3
MobileNetV2,Bottleneck3_2_3,3072,24509,4291.66,663.308,1.54557e+08,1.92046e+10,121218,13,13.5833,13,1,13,53952,6,1,1,112896,20736,3.78805e+12,16257024,3754.91,63.5904,186.134,117213,16257024, 112896, 112896, 112896, 144, 16257024, 72576, 72576, 20736, 224, 16257024, 16257024, 112896, 338688, 1, 2, 5, 3, 5, 5, 5, 1021, 1021, 1021, 768, 196
MobileNetV2,Bottleneck3_2_Residual,3072,1768,26649.4,63.8552,2.39612e+06,1.92046e+10,121812,191,191,191,1,191,226080,6,1,1,112896,144,4.23634e+09,112896,3754.91,63.5904,779.976,117213,112896, 112896, 112896, 112896, 1, 112896, 144, 144, 144, 784, 112896, 112896, 112896, 112896, 1, 18, 19, 18, 18, 18, 18, 295, 295, 295, 192, 1
MobileNetV2,Bottleneck3_3_1,3072,24509,3033.72,663.308,2.18645e+08,1.92046e+10,121218,13,13.5833,13,1,13,53952,6,1,1,112896,20736,5.35878e+12,16257024,3754.91,63.5904,186.134,117213,16257024, 112896, 112896, 112896, 144, 16257024, 72576, 72576, 20736, 224, 16257024, 16257024, 112896, 338688, 1, 2, 5, 3, 5, 5, 5, 1021, 1021, 1021, 768, 196
MobileNetV2,Bottleneck3_3_2,3072,14196,27455.6,61.7143,2.24778e+06,1.92046e+10,121808,1249,433.731,1249,1,1249,77472,54,1,1,112896,1296,3.19095e+10,876096,3754.91,572.314,267.278,117213,876096, 314496, 314496, 112896, 2.78571, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 97344, 1, 4, 12, 4, 2, 2, 2, 28, 28, 28, 1248, 3
MobileNetV2,Bottleneck3_3_3,3072,342217,6347.85,10.5567,1.66303e+06,1.92046e+10,121034,2,2.63804,2,1,2,704,6,1,1,112896,4608,5.69117e+11,3612672,3754.91,63.5904,2.4288,117213,3612672, 112896, 112896, 112896, 32, 3612672, 4608, 4608, 4608, 784, 3612672, 3612672, 25088, 903168, 1, 1, 1, 1, 1, 1, 1, 97, 97, 97, 16, 32
MobileNetV2,Bottleneck4_1_1,3072,43466,11051,110.82,1.00281e+07,1.92046e+10,122098,27,27.5,27,1,27,308864,6,1,1,25088,6144,4.35881e+11,4816896,3754.91,63.5904,1065.58,117213,4816896, 25088, 25088, 25088, 192, 4816896, 6144, 6144, 6144, 784, 4816896, 4816896, 150528, 1204224, 1, 2, 2, 2, 48, 48, 48, 5433, 5433, 5433, 112, 154.23
MobileNetV2,Bottleneck4_1_2,3072,10611,9350.53,101.781,1.08851e+07,1.92046e+10,121626,16,15.9583,16,1,16,24608,54,1,1,150528,1728,1.15501e+11,1080000,3754.91,572.314,84.8976,117213,1080000, 166800, 166800, 150528, 6.47482, 1080000, 3312, 3312, 1728, 326.087, 1080000, 1080000, 129792, 120000, 1, 3, 3, 3, 2, 2, 2, 442, 442, 442, 32, 6.58784
MobileNetV2,Bottleneck4_1_3,3072,93218,3304.65,77.5102,2.34549e+07,1.92046e+10,121121,2,2.25,2,1,2,25680,6,1,1,37632,36864,2.18642e+12,7225344,3754.91,63.5904,88.596,117213,7225344, 37632, 37632, 37632, 192, 7225344, 28800, 28800, 36864, 250.88, 7225344, 7225344, 37632, 225792, 1, 1, 2, 1, 3, 3, 3, 2913, 2913, 2913, 84, 192
MobileNetV2,Bottleneck4_2_1,3072,93218,12762.8,77.5102,6.07312e+06,1.92046e+10,121121,2,2.25,2,1,2,25680,6,1,1,37632,36864,5.66124e+11,7225344,3754.91,63.5904,88.596,117213,7225344, 37632, 37632, 37632, 192, 7225344, 28800, 28800, 36864, 250.88, 7225344, 7225344, 37632, 225792, 1, 1, 2, 1, 3, 3, 3, 2913, 2913, 2913, 84, 192
MobileNetV2,Bottleneck4_2_2,3072,5192,11648.4,47.926,4.11437e+06,1.92046e+10,121656,7,7.25,7,1,7,33504,54,1,1,37632,1728,2.13618e+10,248832,3754.91,572.314,115.589,117213,248832, 37632, 37632, 37632, 6.61224, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 4, 4, 4, 3, 3, 3, 1297, 1297, 1297, 48, 6.32195
MobileNetV2,Bottleneck4_2_3,3072,93218,1969.48,77.5102,3.93558e+07,1.92046e+10,121121,2,2.25,2,1,2,25680,6,1,1,37632,36864,3.66866e+12,7225344,3754.91,63.5904,88.596,117213,7225344, 37632, 37632, 37632, 192, 7225344, 28800, 28800, 36864, 250.88, 7225344, 7225344, 37632, 225792, 1, 1, 2, 1, 3, 3, 3, 2913, 2913, 2913, 84, 192
MobileNetV2,Bottleneck4_2_Residual,3072,697,11656,53.9914,4.63208e+06,1.92046e+10,121054,54,54.0417,54,1,54,6288,6,1,1,37632,192,3.22856e+09,37632,3754.91,63.5904,21.6936,117213,37632, 32480, 32480, 37632, 1.15862, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 37632, 1, 1, 1, 1, 1, 1, 1, 29, 29, 29, 56, 1.15976
MobileNetV2,Bottleneck4_3_1,3072,93218,1640.46,77.5102,4.7249e+07,1.92046e+10,121121,2,2.25,2,1,2,25680,6,1,1,37632,36864,4.40446e+12,7225344,3754.91,63.5904,88.596,117213,7225344, 37632, 37632, 37632, 192, 7225344, 28800, 28800, 36864, 250.88, 7225344, 7225344, 37632, 225792, 1, 1, 2, 1, 3, 3, 3, 2913, 2913, 2913, 84, 192
MobileNetV2,Bottleneck4_3_2,3072,5192,11648.4,47.926,4.11437e+06,1.92046e+10,121656,7,7.25,7,1,7,33504,54,1,1,37632,1728,2.13618e+10,248832,3754.91,572.314,115.589,117213,248832, 37632, 37632, 37632, 6.61224, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 4, 4, 4, 3, 3, 3, 1297, 1297, 1297, 48, 6.32195
MobileNetV2,Bottleneck4_3_3,3072,93218,1969.48,77.5102,3.93558e+07,1.92046e+10,121121,2,2.25,2,1,2,25680,6,1,1,37632,36864,3.66866e+12,7225344,3754.91,63.5904,88.596,117213,7225344, 37632, 37632, 37632, 192, 7225344, 28800, 28800, 36864, 250.88, 7225344, 7225344, 37632, 225792, 1, 1, 2, 1, 3, 3, 3, 2913, 2913, 2913, 84, 192
MobileNetV2,Bottleneck4_3_Residual,3072,697,11656,53.9914,4.63208e+06,1.92046e+10,121054,54,54.0417,54,1,54,6288,6,1,1,37632,192,3.22856e+09,37632,3754.91,63.5904,21.6936,117213,37632, 32480, 32480, 37632, 1.15862, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 37632, 1, 1, 1, 1, 1, 1, 1, 29, 29, 29, 56, 1.15976
MobileNetV2,Bottleneck4_4_1,3072,93218,1640.46,77.5102,4.7249e+07,1.92046e+10,121121,2,2.25,2,1,2,25680,6,1,1,37632,36864,4.40446e+12,7225344,3754.91,63.5904,88.596,117213,7225344, 37632, 37632, 37632, 192, 7225344, 28800, 28800, 36864, 250.88, 7225344, 7225344, 37632, 225792, 1, 1, 2, 1, 3, 3, 3, 2913, 2913, 2913, 84, 192
MobileNetV2,Bottleneck4_4_2,3072,5192,11648.4,47.926,4.11437e+06,1.92046e+10,121656,7,7.25,7,1,7,33504,54,1,1,37632,1728,2.13618e+10,248832,3754.91,572.314,115.589,117213,248832, 37632, 37632, 37632, 6.61224, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 4, 4, 4, 3, 3, 3, 1297, 1297, 1297, 48, 6.32195
MobileNetV2,Bottleneck4_4_3,3072,376489,1768.4,6.39713,3.61746e+06,1.92046e+10,121045,0,0.416667,0,1,0,3840,6,1,1,37632,12288,1.36193e+12,2408448,3754.91,63.5904,13.248,117213,2408448, 37632, 37632, 37632, 64, 2408448, 119296, 119296, 12288, 20.1888, 2408448, 2408448, 12544, 112896, 1, 1, 1, 1, 1, 1, 1, 2241, 2241, 2241, 8, 14.4516
MobileNetV2,Bottleneck5_1_1,3072,53846,4929.3,89.4569,1.8148e+07,1.92046e+10,121065,5,2.85714,5,1,5,9472,6,1,1,12544,24576,9.77198e+11,4816896,3754.91,63.5904,32.6784,117213,4816896, 130816, 130816, 12544, 36.8219, 4816896, 24576, 24576, 24576, 196, 4816896, 4816896, 75264, 75264, 1, 1, 2, 1, 1, 1, 1, 641, 641, 641, 112, 32
MobileNetV2,Bottleneck5_1_2,3072,20785,8327.4,23.9434,2.87526e+06,1.92046e+10,121563,4,2.77083,4,1,4,6480,54,1,1,75264,3456,5.97622e+10,497664,3754.91,572.314,22.356,117213,497664, 54656, 54656, 75264, 9.10539, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 1, 1, 1, 1, 1, 1, 433, 433, 433, 24, 8.69799
MobileNetV2,Bottleneck5_1_3,3072,44873,2859.34,644.071,2.25252e+08,1.92046e+10,122828,4,4,4,1,4,520704,6,1,1,75264,147456,1.01077e+13,28901376,3754.91,63.5904,1796.43,117213,28901376, 75264, 75264, 75264, 384, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 37632, 1, 72, 72, 72, 12, 12, 12, 44801, 44801, 44801, 672, 129.766
MobileNetV2,Bottleneck5_2_1,3072,44873,46823.7,644.071,1.37552e+07,1.92046e+10,122828,4,4,4,1,4,520704,6,1,1,75264,147456,6.17238e+11,28901376,3754.91,63.5904,1796.43,117213,28901376, 75264, 75264, 75264, 384, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 37632, 1, 72, 72, 72, 12, 12, 12, 44801, 44801, 44801, 672, 129.766
MobileNetV2,Bottleneck5_2_2,3072,20785,45578.4,23.9434,525324,1.92046e+10,121563,4,2.77083,4,1,4,6480,54,1,1,75264,3456,1.09189e+10,497664,3754.91,572.314,22.356,117213,497664, 54656, 54656, 75264, 9.10539, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 1, 1, 1, 1, 1, 1, 433, 433, 433, 24, 8.69799
MobileNetV2,Bottleneck5_2_3,3072,10884,1792.62,663.85,3.70324e+08,1.92046e+10,121321,13,8.75,13,1,13,83904,6,1,1,75264,36864,4.03061e+12,7225344,3754.91,63.5904,289.469,117213,7225344, 75264, 75264, 75264, 96, 7225344, 27648, 27648, 36864, 261.333, 7225344, 7225344, 18816, 18816, 1, 6, 12, 8, 2, 2, 2, 2718, 2718, 2718, 672, 96
MobileNetV2,Bottleneck6_1_1,3072,42374,13784.8,255.77,1.85546e+07,1.92046e+10,121140,7,7.77778,7,1,7,31232,6,1,1,18816,55296,7.86232e+11,10838016,3754.91,63.5904,107.75,117213,10838016, 97216, 97216, 18816, 111.484, 10838016, 92160, 92160, 55296, 117.6, 10838016, 10838016, 112896, 338688, 1, 1, 2, 1, 3, 3, 3, 1177, 1177, 1177, 336, 48.4948
MobileNetV2,Bottleneck6_1_2,3072,3720,18346.8,50.1677,2.73441e+06,1.92046e+10,121700,361,302.25,361,1,361,46080,54,1,1,112896,5184,1.0172e+10,186624,3754.91,572.314,158.976,117213,186624, 181440, 181440, 112896, 1.02857, 186624, 18144, 18144, 5184, 10.2857, 186624, 186624, 82944, 38016, 1, 4, 7, 5, 2, 2, 2, 55, 55, 55, 336, 0.782609
MobileNetV2,Bottleneck6_1_3,3072,158006,16321,102.889,6.30406e+06,1.92046e+10,121063,15,15.0198,15,1,15,9056,6,1,1,28224,331776,9.96079e+11,16257024,3754.91,63.5904,31.2432,117213,16257024, 84448, 84448, 28224, 192.509, 16257024, 2267136, 2267136, 331776, 7.17073, 16257024, 16257024, 28224, 1016064, 1, 1, 2, 1, 1, 1, 1, 209, 209, 209, 112, 6.75377
MobileNetV2,Bottleneck6_2_1,3072,158006,41991,102.889,2.45026e+06,1.92046e+10,121063,15,15.0198,15,1,15,9056,6,1,1,28224,331776,3.87155e+11,16257024,3754.91,63.5904,31.2432,117213,16257024, 84448, 84448, 28224, 192.509, 16257024, 2267136, 2267136, 331776, 7.17073, 16257024, 16257024, 28224, 1016064, 1, 1, 2, 1, 1, 1, 1, 209, 209, 209, 112, 6.75377
MobileNetV2,Bottleneck6_2_2,3072,1026,26391.8,126.316,4.78618e+06,1.92046e+10,121633,120,64.8333,120,1,120,26688,54,1,1,28224,5184,4.91062e+09,129600,3754.91,572.314,92.0736,117213,129600, 30240, 30240, 28224, 4.28571, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 2, 4, 2, 1, 1, 1, 91, 91, 91, 240, 4.41176
MobileNetV2,Bottleneck6_2_3,3072,158006,16169.4,102.889,6.36315e+06,1.92046e+10,121063,15,15.0198,15,1,15,9056,6,1,1,28224,331776,1.00542e+12,16257024,3754.91,63.5904,31.2432,117213,16257024, 84448, 84448, 28224, 192.509, 16257024, 2267136, 2267136, 331776, 7.17073, 16257024, 16257024, 28224, 1016064, 1, 1, 2, 1, 1, 1, 1, 209, 209, 209, 112, 6.75377
MobileNetV2,Bottleneck6_2_Residual,3072,841,26402.9,33.56,1.27108e+06,1.92046e+10,121039,38,34.25,38,1,38,2160,6,1,1,28224,576,1.06898e+09,28224,3754.91,63.5904,7.452,117213,28224, 28224, 28224, 28224, 1, 28224, 576, 576, 576, 49, 28224, 28224, 28224, 28224, 1, 1, 1, 1, 1, 1, 1, 15, 15, 15, 36, 1
MobileNetV2,Bottleneck6_3_1,3072,158006,16010.2,102.889,6.42644e+06,1.92046e+10,121063,15,15.0198,15,1,15,9056,6,1,1,28224,331776,1.01542e+12,16257024,3754.91,63.5904,31.2432,117213,16257024, 84448, 84448, 28224, 192.509, 16257024, 2267136, 2267136, 331776, 7.17073, 16257024, 16257024, 28224, 1016064, 1, 1, 2, 1, 1, 1, 1, 209, 209, 209, 112, 6.75377
MobileNetV2,Bottleneck6_3_2,3072,1026,26391.8,126.316,4.78618e+06,1.92046e+10,121633,120,64.8333,120,1,120,26688,54,1,1,28224,5184,4.91062e+09,129600,3754.91,572.314,92.0736,117213,129600, 30240, 30240, 28224, 4.28571, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 2, 4, 2, 1, 1, 1, 91, 91, 91, 240, 4.41176
MobileNetV2,Bottleneck6_3_3,3072,120976,1320.06,37.3284,2.82778e+07,1.92046e+10,121349,0,0.333333,0,1,0,92016,6,1,1,28224,92160,3.42093e+12,4515840,3754.91,63.5904,317.455,117213,4515840, 28224, 28224, 28224, 160, 4515840, 92160, 92160, 92160, 49, 4515840, 4515840, 7840, 17640, 1, 13, 13, 13, 2, 2, 2, 40321, 40321, 40321, 56, 37.512
MobileNetV2,Bottleneck7_1_1,3072,3696,8609.57,2036.36,2.36523e+08,1.92046e+10,121455,53,43.75,53,1,53,122688,6,1,1,7840,153600,8.7419e+11,7526400,3754.91,63.5904,423.274,117213,7526400, 7840, 7840, 7840, 960, 7526400, 153600, 153600, 153600, 49, 7526400, 7526400, 47040, 47040, 1, 10, 16, 13, 3, 4, 3, 920, 920, 920, 2100, 49
MobileNetV2,Bottleneck7_1_2,3072,4734,12274.6,45.6274,3.71723e+06,1.92046e+10,121724,11,11.3333,11,1,11,53120,54,1,1,47040,8640,1.75974e+10,216000,3754.91,572.314,183.264,117213,216000, 47040, 47040, 47040, 4.59184, 216000, 8640, 8640, 8640, 25, 216000, 216000, 24000, 24000, 1, 6, 6, 6, 3, 3, 3, 1576, 1576, 1576, 45.7143, 3.87931
MobileNetV2,Bottleneck7_1_3,3072,67837,11758.1,221.897,1.88718e+07,1.92046e+10,121192,32,30.7238,32,1,32,46336,6,1,1,47040,307200,1.28021e+12,15052800,3754.91,63.5904,159.859,117213,15052800, 47040, 47040, 47040, 320, 15052800, 2027520, 2027520, 307200, 7.42424, 15052800, 15052800, 15680, 235200, 1, 1, 7, 6, 1, 1, 1, 646, 646, 646, 224, 6.85015
MobileNetV2,CONV2D_2,3072,224067,32003.2,89.5732,2.79888e+06,1.92046e+10,121191,4,4.45312,4,1,4,46120,6,1,1,15680,409600,6.27137e+11,20070400,3754.91,63.5904,159.114,117213,20070400, 15680, 15680, 15680, 1280, 20070400, 409600, 409600, 409600, 49, 20070400, 20070400, 62720, 1003520, 1, 3, 3, 3, 5, 5, 5, 3501, 3501, 3501, 112, 49
MobileNetV2,CONV2D_3,3072,1049580,568647,59.7572,105087,1.92049e+10,131441,384,359.746,384,1,384,2132512,294,1,1,62720,62720000,1.10297e+11,62720000,3754.91,3115.93,7357.17,117213,62720000, 62720, 62720, 62720, 1000, 62720000, 62720000, 62720000, 62720000, 1, 62720000, 62720000, 1000, 1000, 1, 160, 340, 317, 1, 1, 1, 2770, 2770, 2770, 362.812, 1
